id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,wind_mps
1471,Kristiansand,2026-01-15 17:40:00,1.2,100,Partly cloudy,3.6,1005.0,1.0
1470,Kristiansand,2026-01-15 17:26:00,1.4,100,Partly cloudy,3.6,1004.0,1.0
1469,Kristiansand,2026-01-15 17:10:00,1.2,100,Light rain,3.6,1004.0,1.0
1468,Kristiansand,2026-01-15 16:53:00,1.1,100,Light rain,3.6,1004.0,1.0
1467,Kristiansand,2026-01-15 16:40:00,1.3,100,Light rain,3.6,1004.0,1.0
1466,Kristiansand,2026-01-15 16:25:00,1.1,100,Light sleet,3.6,1004.0,1.0
1465,Kristiansand,2026-01-15 16:10:00,1.4,100,Light sleet showers,3.6,1004.0,1.0
1464,Kristiansand,2026-01-15 15:52:00,1.3,100,Light sleet showers,5.4,1004.0,1.5
1463,Kristiansand,2026-01-15 15:52:00,1.3,100,Light sleet showers,5.4,1004.0,1.5
1462,Kristiansand,2026-01-15 15:41:00,1.4,100,Light sleet showers,5.4,1004.0,1.5
1461,Kristiansand,2026-01-15 15:25:00,1.1,93,Moderate or heavy sleet,5.4,1003.0,1.5
1460,Kristiansand,2026-01-15 15:10:00,2.5,98,Light drizzle,5.4,1005.0,1.5
1459,Kristiansand,2026-01-15 14:52:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,3.3055555555555554
1458,Kristiansand,2026-01-15 14:40:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,3.3055555555555554
1457,Kristiansand,2026-01-15 14:26:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,3.3055555555555554
1456,Kristiansand,2026-01-15 14:09:00,1.4,93,Light snow,11.9,1005.0,3.3055555555555554
1455,Kristiansand,2026-01-15 13:53:00,1.4,93,Light snow,16.2,1005.0,4.5
1454,Kristiansand,2026-01-15 13:53:00,1.4,93,Light snow,16.2,1005.0,4.5
1453,Kristiansand,2026-01-15 13:41:00,1.3,93,Light snow,16.2,1005.0,4.5
1452,Kristiansand,2026-01-15 13:25:00,1.3,93,Light snow,16.2,1005.0,4.5
1451,Kristiansand,2026-01-15 13:10:00,1.1,93,Light sleet,16.2,1005.0,4.5
1450,Kristiansand,2026-01-15 12:53:00,1.0,93,Light sleet,18.4,1005.0,5.111111111111111
1449,Kristiansand,2026-01-15 12:41:00,1.3,93,Light sleet,18.4,1005.0,5.111111111111111
1448,Kristiansand,2026-01-15 12:26:00,2.4,93,Light rain,18.4,1005.0,5.111111111111111
1447,Kristiansand,2026-01-15 12:10:00,2.4,93,Light rain,18.4,1005.0,5.111111111111111
1446,Kristiansand,2026-01-15 11:53:00,2.0,93,Light rain,16.6,1005.0,4.611111111111112
1445,Kristiansand,2026-01-15 11:41:00,2.3,93,Light rain,16.6,1005.0,4.611111111111112
1444,Kristiansand,2026-01-15 11:25:00,3.4,87,Light rain,16.6,1006.0,4.611111111111112
1443,Kristiansand,2026-01-15 11:21:00,3.4,87,Light rain,16.6,1006.0,4.611111111111112
1442,Kristiansand,2026-01-15 11:09:00,3.1,93,Partly cloudy,16.6,1006.0,4.611111111111112
1441,Kristiansand,2026-01-15 10:53:00,3.3,93,Partly cloudy,16.6,1006.0,4.611111111111112
1440,Kristiansand,2026-01-15 10:41:00,3.3,93,Partly cloudy,16.6,1006.0,4.611111111111112
1439,Kristiansand,2026-01-15 10:26:00,-0.9,100,Partly cloudy,16.6,1006.0,4.611111111111112
1438,Kristiansand,2026-01-15 10:10:00,-1.9,100,Partly cloudy,16.6,1006.0,4.611111111111112
1437,Kristiansand,2026-01-15 09:53:00,-1.7,100,Partly cloudy,14.0,1006.0,3.888888888888889
1436,Kristiansand,2026-01-15 09:40:00,-1.7,100,Partly cloudy,14.0,1006.0,3.888888888888889
1435,Kristiansand,2026-01-15 09:26:00,-1.7,100,Partly cloudy,14.0,1006.0,3.888888888888889
1434,Kristiansand,2026-01-15 09:10:00,-0.9,93,Partly cloudy,14.0,1006.0,3.888888888888889
1433,Kristiansand,2026-01-15 08:53:00,-0.8,93,Partly cloudy,11.9,1006.0,3.3055555555555554
1432,Kristiansand,2026-01-15 08:41:00,-0.8,93,Partly cloudy,11.9,1006.0,3.3055555555555554
1431,Kristiansand,2026-01-15 08:26:00,-0.9,93,Partly cloudy,11.9,1006.0,3.3055555555555554
1430,Kristiansand,2026-01-15 08:10:00,-0.9,100,Partly cloudy,11.9,1006.0,3.3055555555555554
1429,Kristiansand,2026-01-15 07:52:00,-0.8,100,Partly cloudy,9.0,1006.0,2.5
1428,Kristiansand,2026-01-15 07:41:00,-1.0,100,Partly cloudy,9.0,1006.0,2.5
1427,Kristiansand,2026-01-15 07:25:00,-0.6,93,Partly cloudy,9.0,1006.0,2.5
1426,Kristiansand,2026-01-15 07:10:00,-0.8,93,Light freezing rain,9.0,1007.0,2.5
1425,Kristiansand,2026-01-15 06:52:00,-0.8,93,Light freezing rain,7.6,1007.0,2.111111111111111
1424,Kristiansand,2026-01-15 06:41:00,-0.9,93,Light freezing rain,7.6,1007.0,2.111111111111111
1423,Kristiansand,2026-01-15 06:25:00,-0.9,93,Partly cloudy,7.6,1007.0,2.111111111111111
1422,Kristiansand,2026-01-15 06:10:00,-0.8,93,Partly cloudy,7.6,1007.0,2.111111111111111
1421,Kristiansand,2026-01-15 05:52:00,-0.8,93,Partly cloudy,6.1,1007.0,1.6944444444444442
1420,Kristiansand,2026-01-15 05:41:00,-0.8,93,Light freezing rain,6.1,1007.0,1.6944444444444442
1419,Kristiansand,2026-01-15 05:25:00,-0.8,93,Partly cloudy,6.1,1007.0,1.6944444444444442
1418,Kristiansand,2026-01-15 05:10:00,-0.7,93,Overcast,6.1,1007.0,1.6944444444444442
1417,Kristiansand,2026-01-15 04:53:00,-1.0,93,Overcast,5.8,1007.0,1.611111111111111
1416,Kristiansand,2026-01-15 04:41:00,-1.0,93,Overcast,5.8,1007.0,1.611111111111111
1415,Kristiansand,2026-01-15 04:25:00,-0.7,93,Overcast,5.8,1007.0,1.611111111111111
1414,Kristiansand,2026-01-15 04:10:00,-0.9,93,Partly cloudy,5.8,1007.0,1.611111111111111
1413,Kristiansand,2026-01-15 03:53:00,-0.9,93,Partly cloudy,5.0,1007.0,1.3888888888888888
1412,Kristiansand,2026-01-15 03:41:00,-0.7,93,Partly cloudy,5.0,1007.0,1.3888888888888888
1411,Kristiansand,2026-01-15 03:25:00,-0.7,93,Partly cloudy,5.0,1007.0,1.3888888888888888
1410,Kristiansand,2026-01-15 03:10:00,-1.0,93,Mist,5.0,1007.0,1.3888888888888888
1409,Kristiansand,2026-01-15 02:53:00,-1.0,93,Mist,9.4,1007.0,2.611111111111111
1408,Kristiansand,2026-01-15 02:41:00,-0.8,93,Mist,9.4,1007.0,2.611111111111111
1407,Kristiansand,2026-01-15 02:25:00,-1.0,93,Light freezing rain,9.4,1008.0,2.611111111111111
1406,Kristiansand,2026-01-15 02:10:00,-1.9,100,Partly cloudy,9.4,1008.0,2.611111111111111
1405,Kristiansand,2026-01-15 01:53:00,-1.9,100,Partly cloudy,9.7,1008.0,2.694444444444444
1404,Kristiansand,2026-01-15 01:41:00,-1.8,100,Partly cloudy,9.7,1008.0,2.694444444444444
1403,Kristiansand,2026-01-15 01:26:00,-1.9,100,Partly cloudy,9.7,1008.0,2.694444444444444
1402,Kristiansand,2026-01-15 01:10:00,-1.9,93,Light freezing rain,7.9,1008.0,2.1944444444444446
1401,Kristiansand,2026-01-15 00:52:00,-1.7,93,Light freezing rain,7.9,1008.0,2.1944444444444446
1400,Kristiansand,2026-01-15 00:41:00,-1.8,93,Light freezing rain,7.9,1008.0,2.1944444444444446
1399,Kristiansand,2026-01-15 00:25:00,-3.0,100,Light freezing rain,7.9,1008.0,2.1944444444444446
1398,Kristiansand,2026-01-15 00:10:00,-2.7,100,Light freezing rain,7.9,1008.0,2.1944444444444446
1397,Kristiansand,2026-01-14 23:53:00,-2.6,100,Light freezing rain,9.4,1008.0,2.611111111111111
1396,Kristiansand,2026-01-14 23:41:00,-2.6,100,Light freezing rain,9.4,1008.0,2.611111111111111
1395,Kristiansand,2026-01-14 23:25:00,-2.9,100,Clear,9.4,1007.0,2.611111111111111
1394,Kristiansand,2026-01-14 23:10:00,-3.9,100,Clear,9.4,1007.0,2.611111111111111
1393,Kristiansand,2026-01-14 22:53:00,-3.6,100,Clear,9.7,1007.0,2.694444444444444
1392,Kristiansand,2026-01-14 22:41:00,-3.6,100,Clear,9.7,1007.0,2.694444444444444
1391,Kristiansand,2026-01-14 22:25:00,-3.0,93,Fog,9.7,1007.0,2.694444444444444
1390,Kristiansand,2026-01-14 22:10:00,-2.9,100,Clear,9.7,1007.0,2.694444444444444
1389,Kristiansand,2026-01-14 21:53:00,-1.5,91,Clear,10.4,1009.0,2.888888888888889
1388,Kristiansand,2026-01-14 21:41:00,-1.5,91,Clear,10.4,1009.0,2.888888888888889
1387,Kristiansand,2026-01-14 21:37:00,-1.5,91,Clear,10.4,1009.0,2.888888888888889
1386,Kristiansand,2026-01-14 21:25:00,-1.5,91,Clear,10.4,1009.0,2.888888888888889
1385,Kristiansand,2026-01-14 21:10:00,-2.9,100,Fog,10.4,1006.0,2.888888888888889
1384,Kristiansand,2026-01-14 20:53:00,-2.9,100,Fog,10.4,1006.0,2.888888888888889
1383,Kristiansand,2026-01-14 20:41:00,-2.9,100,Fog,10.4,1006.0,2.888888888888889
1382,Kristiansand,2026-01-14 20:25:00,-3.0,93,Fog,10.4,1006.0,2.888888888888889
1381,Kristiansand,2026-01-14 20:10:00,-1.6,100,Fog,10.4,1006.0,2.888888888888889
1380,Kristiansand,2026-01-14 19:53:00,-1.9,100,Fog,13.0,1006.0,3.611111111111111
1379,Kristiansand,2026-01-14 19:41:00,-1.7,100,Fog,13.0,1006.0,3.611111111111111
1378,Kristiansand,2026-01-14 19:25:00,-1.8,100,Fog,13.0,1006.0,3.611111111111111
1377,Kristiansand,2026-01-14 19:16:00,-1.8,100,Fog,13.0,1006.0,3.611111111111111
1376,Kristiansand,2026-01-14 19:10:00,-1.6,100,Fog,13.0,1006.0,3.611111111111111
1375,Kristiansand,2026-01-14 18:53:00,-1.7,100,Fog,15.5,1006.0,4.305555555555555
1374,Kristiansand,2026-01-14 18:41:00,-1.8,100,Fog,15.5,1006.0,4.305555555555555
1373,Kristiansand,2026-01-14 18:25:00,-1.8,100,Fog,15.5,1005.0,4.305555555555555
1372,Kristiansand,2026-01-14 18:10:00,-1.7,100,Clear,15.5,1005.0,4.305555555555555
1371,Kristiansand,2026-01-14 17:52:00,-1.9,100,Clear,15.1,1005.0,4.194444444444445
1370,Kristiansand,2026-01-14 17:41:00,-1.7,100,Clear,15.1,1005.0,4.194444444444445
1369,Kristiansand,2026-01-14 17:25:00,-1.9,100,Fog,15.1,1004.0,4.194444444444445
1368,Kristiansand,2026-01-14 17:10:00,-0.8,100,Clear,15.1,1004.0,4.194444444444445
1367,Kristiansand,2026-01-14 16:52:00,-0.9,100,Sunny,14.8,1004.0,4.111111111111112
1366,Kristiansand,2026-01-14 16:41:00,-0.6,100,Sunny,14.8,1004.0,4.111111111111112
1365,Kristiansand,2026-01-14 16:25:00,0.1,93,Sunny,14.8,1004.0,4.111111111111112
1364,Kristiansand,2026-01-14 16:10:00,2.2,87,Sunny,14.8,1004.0,4.111111111111112
1363,Kristiansand,2026-01-14 15:52:00,2.2,87,Sunny,14.4,1004.0,4.0
1362,Kristiansand,2026-01-14 15:41:00,2.2,87,Sunny,14.4,1004.0,4.0
1361,Kristiansand,2026-01-14 15:25:00,3.0,81,Sunny,14.4,1003.0,4.0
1360,Kristiansand,2026-01-14 15:18:00,2.1,87,Sunny,14.4,1003.0,4.0
1359,Kristiansand,2026-01-14 15:07:00,2.1,87,Sunny,14.4,1003.0,4.0
1358,Kristiansand,2026-01-14 15:07:00,2.1,87,Sunny,14.4,1003.0,4.0
1357,Kristiansand,2026-01-14 14:53:00,2.4,87,Patchy rain nearby,10.8,1003.0,3.0
1356,Kristiansand,2026-01-14 14:41:00,2.4,87,Patchy rain nearby,10.8,1003.0,3.0
1355,Kristiansand,2026-01-14 14:41:00,2.4,87,Patchy rain nearby,10.8,1003.0,3.0
1354,Kristiansand,2026-01-14 14:25:00,3.0,87,Patchy rain nearby,10.8,1003.0,3.0
1353,Kristiansand,2026-01-14 14:25:00,3.0,87,Patchy rain nearby,10.8,1003.0,3.0
1352,Kristiansand,2026-01-14 12:55:00,0.4,93,Partly Cloudy,11.5,1003.0,3.194444444444444
1351,Kristiansand,2026-01-14 09:52:00,-0.7,93,Partly cloudy,9.4,1002.0,2.611111111111111
1350,Kristiansand,2026-01-14 09:41:00,-1.0,93,Partly cloudy,9.4,1002.0,2.611111111111111
1349,Kristiansand,2026-01-14 09:25:00,-0.8,100,Mist,9.4,1001.0,2.611111111111111
1348,Kristiansand,2026-01-14 09:10:00,-0.8,100,Mist,9.4,1001.0,2.611111111111111
1347,Kristiansand,2026-01-14 08:53:00,-0.7,100,Mist,7.6,1001.0,2.111111111111111
1346,Kristiansand,2026-01-14 08:41:00,-0.6,100,Mist,7.6,1001.0,2.111111111111111
1345,Kristiansand,2026-01-14 08:25:00,0.1,93,Mist,7.6,1000.0,2.111111111111111
1344,Kristiansand,2026-01-14 08:10:00,0.1,93,Mist,7.6,1000.0,2.111111111111111
1343,Kristiansand,2026-01-14 07:53:00,0.4,93,Overcast,5.0,1000.0,1.3888888888888888
1342,Kristiansand,2026-01-14 07:41:00,0.2,93,Overcast,5.0,1000.0,1.3888888888888888
1341,Kristiansand,2026-01-14 07:25:00,1.3,86,Overcast,5.0,1000.0,1.3888888888888888
1340,Kristiansand,2026-01-14 07:10:00,1.0,86,Partly cloudy,5.0,1000.0,1.3888888888888888
1339,Kristiansand,2026-01-14 06:53:00,1.1,86,Partly cloudy,4.7,1000.0,1.3055555555555556
1338,Kristiansand,2026-01-14 06:41:00,1.3,86,Partly cloudy,4.7,1000.0,1.3055555555555556
1337,Kristiansand,2026-01-14 06:25:00,0.1,93,Partly cloudy,4.7,999.0,1.3055555555555556
1336,Kristiansand,2026-01-14 06:10:00,1.2,86,Partly cloudy,4.7,999.0,1.3055555555555556
1335,Kristiansand,2026-01-14 05:53:00,1.1,86,Partly cloudy,6.5,999.0,1.8055555555555556
1334,Kristiansand,2026-01-14 05:40:00,1.0,86,Partly cloudy,6.5,999.0,1.8055555555555556
1333,Kristiansand,2026-01-14 05:25:00,1.2,93,Overcast,6.5,999.0,1.8055555555555556
1332,Kristiansand,2026-01-14 05:10:00,1.1,93,Overcast,6.5,999.0,1.8055555555555556
1331,Kristiansand,2026-01-14 05:03:00,1.4,93,Overcast,6.5,999.0,1.8055555555555556
1330,Kristiansand,2026-01-14 04:58:00,1.4,93,Overcast,10.4,999.0,2.888888888888889
1329,Kristiansand,2026-01-14 04:53:00,1.4,93,Overcast,10.4,999.0,2.888888888888889
1328,Kristiansand,2026-01-14 04:40:00,1.3,93,Overcast,10.4,999.0,2.888888888888889
1327,Kristiansand,2026-01-14 04:40:00,1.3,93,Overcast,10.4,999.0,2.888888888888889
1326,Kristiansand,2026-01-14 04:25:00,1.4,93,Partly cloudy,10.4,999.0,2.888888888888889
1325,Kristiansand,2026-01-14 04:10:00,1.0,93,Overcast,10.4,999.0,2.888888888888889
1324,Kristiansand,2026-01-14 03:53:00,1.1,93,Overcast,10.1,999.0,2.8055555555555554
1323,Kristiansand,2026-01-14 03:41:00,1.2,93,Overcast,10.1,999.0,2.8055555555555554
1322,Kristiansand,2026-01-14 03:25:00,1.0,93,Heavy rain,10.1,999.0,2.8055555555555554
1321,Kristiansand,2026-01-14 03:09:00,1.1,93,Moderate rain,10.1,999.0,2.8055555555555554
1320,Kristiansand,2026-01-14 02:53:00,1.4,93,Moderate rain,4.3,999.0,1.1944444444444444
1319,Kristiansand,2026-01-14 02:41:00,1.4,93,Moderate rain,4.3,999.0,1.1944444444444444
1318,Kristiansand,2026-01-14 02:25:00,0.0,100,Moderate rain,4.3,999.0,1.1944444444444444
1317,Kristiansand,2026-01-14 02:10:00,1.4,93,Light rain,4.3,1000.0,1.1944444444444444
1316,Kristiansand,2026-01-14 01:53:00,1.1,93,Light rain,7.9,1000.0,2.1944444444444446
1315,Kristiansand,2026-01-14 01:41:00,1.2,93,Light rain,7.9,1000.0,2.1944444444444446
1314,Kristiansand,2026-01-14 01:25:00,1.1,93,Light rain,7.9,1000.0,2.1944444444444446
1313,Kristiansand,2026-01-14 01:09:00,1.3,93,Moderate rain,7.9,1001.0,2.1944444444444446
1312,Kristiansand,2026-01-14 00:53:00,1.0,93,Moderate rain,17.3,1001.0,4.805555555555555
1311,Kristiansand,2026-01-14 00:42:00,1.2,93,Moderate rain,17.3,1001.0,4.805555555555555
1310,Kristiansand,2026-01-14 00:25:00,1.1,93,Moderate rain,17.3,1001.0,4.805555555555555
1309,Kristiansand,2026-01-14 00:10:00,1.1,93,Moderate rain,17.3,1001.0,4.805555555555555
1308,Kristiansand,2026-01-13 23:53:00,1.3,93,Moderate rain,18.7,1001.0,5.194444444444444
1307,Kristiansand,2026-01-13 23:41:00,1.0,93,Moderate rain,18.7,1001.0,5.194444444444444
1306,Kristiansand,2026-01-13 23:26:00,1.1,93,Moderate rain,18.7,1002.0,5.194444444444444
1305,Kristiansand,2026-01-13 23:10:00,1.1,93,Light rain,18.7,1002.0,5.194444444444444
1304,Kristiansand,2026-01-13 22:52:00,1.2,93,Light rain,22.7,1002.0,6.305555555555555
1303,Kristiansand,2026-01-13 22:41:00,1.0,93,Light rain,22.7,1002.0,6.305555555555555
1302,Kristiansand,2026-01-13 22:25:00,1.2,93,Light rain,22.7,1003.0,6.305555555555555
1301,Kristiansand,2026-01-13 22:10:00,1.2,93,Light rain,22.7,1003.0,6.305555555555555
1300,Kristiansand,2026-01-13 21:52:00,1.2,93,Light rain,27.0,1003.0,7.5
1299,Kristiansand,2026-01-13 21:52:00,1.2,93,Light rain,27.0,1003.0,7.5
1298,Kristiansand,2026-01-13 21:43:00,1.3,93,Light rain,27.0,1003.0,7.5
1297,Kristiansand,2026-01-13 21:38:00,1.3,93,Light rain,27.0,1003.0,7.5
1296,Kristiansand,2026-01-13 21:38:00,1.3,93,Light rain,27.0,1003.0,7.5
1295,Kristiansand,2026-01-13 21:25:00,0.4,100,Light rain,27.0,1003.0,7.5
1294,Kristiansand,2026-01-13 21:18:00,0.4,100,Light rain,27.0,1003.0,7.5
1293,Kristiansand,2026-01-13 21:10:00,0.4,100,Light rain,27.0,1003.0,7.5
1292,Kristiansand,2026-01-13 20:53:00,0.1,100,Light rain,30.2,1003.0,8.38888888888889
1291,Kristiansand,2026-01-13 20:41:00,0.3,100,Light rain,30.2,1003.0,8.38888888888889
1290,Kristiansand,2026-01-13 20:25:00,0.2,100,Light sleet,30.2,1004.0,8.38888888888889
1289,Kristiansand,2026-01-13 20:09:00,0.1,93,Light rain,30.2,1004.0,8.38888888888889
1288,Kristiansand,2026-01-13 19:53:00,0.1,93,Light rain,29.9,1004.0,8.305555555555555
1287,Kristiansand,2026-01-13 19:41:00,0.2,93,Light rain,29.9,1004.0,8.305555555555555
1286,Kristiansand,2026-01-13 19:25:00,0.3,93,Light sleet,29.9,1005.0,8.305555555555555
1285,Kristiansand,2026-01-13 19:10:00,0.3,93,Light rain,29.9,1005.0,8.305555555555555
1284,Kristiansand,2026-01-13 19:10:00,0.3,93,Light rain,29.9,1005.0,8.305555555555555
1283,Kristiansand,2026-01-13 18:53:00,0.1,93,Light rain,28.8,1005.0,8.0
1282,Kristiansand,2026-01-13 18:40:00,0.4,93,Light rain,28.8,1005.0,8.0
1281,Kristiansand,2026-01-13 18:25:00,0.3,93,Light rain,28.8,1005.0,8.0
1280,Kristiansand,2026-01-13 18:16:00,0.3,93,Light rain,28.8,1005.0,8.0
1279,Kristiansand,2026-01-13 18:10:00,0.3,93,Light rain,28.8,1005.0,8.0
1278,Kristiansand,2026-01-13 17:53:00,0.3,93,Light rain,28.4,1005.0,7.888888888888888
1277,Kristiansand,2026-01-13 17:40:00,0.1,93,Light rain,28.4,1005.0,7.888888888888888
1276,Kristiansand,2026-01-13 17:25:00,0.1,93,Light snow,28.4,1005.0,7.888888888888888
1275,Kristiansand,2026-01-13 17:10:00,0.4,93,Light snow,28.4,1006.0,7.888888888888888
1274,Kristiansand,2026-01-13 16:53:00,0.2,93,Light snow,28.4,1006.0,7.888888888888888
1273,Kristiansand,2026-01-13 16:41:00,0.2,93,Light snow,28.4,1006.0,7.888888888888888
1272,Kristiansand,2026-01-13 16:26:00,0.2,93,Light snow,28.4,1006.0,7.888888888888888
1271,Kristiansand,2026-01-13 16:10:00,0.4,93,Light snow,28.4,1006.0,7.888888888888888
1270,Kristiansand,2026-01-13 15:53:00,0.3,93,Light snow,29.2,1006.0,8.11111111111111
1269,Kristiansand,2026-01-13 15:40:00,0.3,93,Light snow,29.2,1006.0,8.11111111111111
1268,Kristiansand,2026-01-13 15:25:00,0.0,93,Light snow,29.2,1006.0,8.11111111111111
1267,Kristiansand,2026-01-13 15:10:00,0.3,93,Light snow,29.2,1006.0,8.11111111111111
1266,Kristiansand,2026-01-13 14:52:00,0.4,93,Light snow,28.4,1006.0,7.888888888888888
1265,Kristiansand,2026-01-13 14:41:00,0.4,93,Light snow,28.4,1006.0,7.888888888888888
1264,Kristiansand,2026-01-13 14:26:00,0.0,93,Light snow,28.4,1006.0,7.888888888888888
1263,Kristiansand,2026-01-13 14:10:00,0.3,93,Light snow,28.4,1006.0,7.888888888888888
1262,Kristiansand,2026-01-13 13:53:00,0.2,93,Light snow,27.4,1006.0,7.611111111111111
1261,Kristiansand,2026-01-13 13:41:00,0.3,93,Light snow,27.4,1006.0,7.611111111111111
1260,Kristiansand,2026-01-13 13:25:00,0.4,93,Light snow,27.4,1006.0,7.611111111111111
1259,Kristiansand,2026-01-13 13:10:00,0.3,93,Light snow,27.4,1006.0,7.611111111111111
1258,Kristiansand,2026-01-13 12:52:00,0.3,93,Light snow,27.0,1006.0,7.5
1257,Kristiansand,2026-01-13 12:40:00,-1.0,100,Light snow,27.0,1007.0,7.5
1256,Kristiansand,2026-01-13 12:26:00,-1.0,100,Light snow,27.0,1007.0,7.5
1255,Kristiansand,2026-01-13 12:10:00,0.3,93,Light snow,27.0,1007.0,7.5
1254,Kristiansand,2026-01-13 11:53:00,0.1,93,Light snow,26.6,1007.0,7.388888888888889
1253,Kristiansand,2026-01-13 11:41:00,0.0,93,Light snow,26.6,1007.0,7.388888888888889
1252,Kristiansand,2026-01-13 11:25:00,-0.7,93,Light snow,26.6,1007.0,7.388888888888889
1251,Kristiansand,2026-01-13 11:10:00,-1.0,93,Light snow,26.6,1007.0,7.388888888888889
1250,Kristiansand,2026-01-13 10:53:00,-0.8,93,Light snow,27.7,1007.0,7.694444444444444
1249,Kristiansand,2026-01-13 10:41:00,-1.0,93,Light snow,27.7,1007.0,7.694444444444444
1248,Kristiansand,2026-01-13 10:25:00,-1.0,93,Light snow,27.7,1007.0,7.694444444444444
1247,Kristiansand,2026-01-13 10:10:00,-0.9,93,Light snow,24.8,1007.0,6.888888888888889
1246,Kristiansand,2026-01-13 09:53:00,-0.9,93,Light snow,25.6,1007.0,7.111111111111112
1245,Kristiansand,2026-01-13 09:41:00,-0.7,93,Light snow,25.6,1007.0,7.111111111111112
1244,Kristiansand,2026-01-13 09:26:00,-0.6,93,Light snow,25.6,1006.0,7.111111111111112
1243,Kristiansand,2026-01-13 09:09:00,-0.9,93,Light snow,25.6,1006.0,7.111111111111112
1242,Kristiansand,2026-01-13 08:53:00,-1.0,93,Light snow,26.6,1006.0,7.388888888888889
1241,Kristiansand,2026-01-13 08:41:00,-0.9,93,Light snow,26.6,1006.0,7.388888888888889
1240,Kristiansand,2026-01-13 08:25:00,-0.9,93,Light snow,26.6,1006.0,7.388888888888889
1239,Kristiansand,2026-01-13 08:09:00,-0.9,93,Light snow,26.6,1006.0,7.388888888888889
1238,Kristiansand,2026-01-13 07:53:00,-0.6,93,Light snow,25.6,1006.0,7.111111111111112
1237,Kristiansand,2026-01-13 07:40:00,-0.7,93,Light snow,25.6,1006.0,7.111111111111112
1236,Kristiansand,2026-01-13 07:25:00,-0.7,93,Light snow,25.6,1006.0,7.111111111111112
1235,Kristiansand,2026-01-13 07:09:00,-0.7,86,Light snow,25.6,1006.0,7.111111111111112
1234,Kristiansand,2026-01-13 06:53:00,-0.8,86,Light snow,25.6,1006.0,7.111111111111112
1233,Kristiansand,2026-01-13 06:41:00,-0.9,86,Light snow,25.6,1006.0,7.111111111111112
1232,Kristiansand,2026-01-13 06:25:00,-0.9,86,Light snow,25.6,1006.0,7.111111111111112
1231,Kristiansand,2026-01-13 06:10:00,-0.6,93,Light snow,25.6,1006.0,7.111111111111112
1230,Kristiansand,2026-01-13 05:53:00,-0.8,93,Light snow,25.9,1006.0,7.194444444444444
1229,Kristiansand,2026-01-13 05:41:00,-0.8,93,Light snow,25.9,1006.0,7.194444444444444
1228,Kristiansand,2026-01-13 05:25:00,-0.7,93,Light snow,25.9,1006.0,7.194444444444444
1227,Kristiansand,2026-01-13 05:10:00,-0.8,93,Light snow,25.9,1006.0,7.194444444444444
1226,Kristiansand,2026-01-13 04:53:00,-0.8,93,Light snow,26.3,1006.0,7.305555555555555
1225,Kristiansand,2026-01-13 04:41:00,-0.6,93,Light snow,26.3,1006.0,7.305555555555555
1224,Kristiansand,2026-01-13 04:25:00,-0.7,100,Light snow,26.3,1006.0,7.305555555555555
1223,Kristiansand,2026-01-13 04:10:00,0.4,93,Light snow,26.3,1006.0,7.305555555555555
1222,Kristiansand,2026-01-13 03:53:00,0.3,93,Light snow,25.9,1006.0,7.194444444444444
1221,Kristiansand,2026-01-13 03:41:00,0.3,93,Light snow,25.9,1006.0,7.194444444444444
1220,Kristiansand,2026-01-13 03:25:00,1.2,93,Light sleet,25.9,1006.0,7.194444444444444
1219,Kristiansand,2026-01-13 03:09:00,1.0,93,Light snow,25.9,1006.0,7.194444444444444
1218,Kristiansand,2026-01-13 02:53:00,1.1,93,Light snow,24.8,1006.0,6.888888888888889
1217,Kristiansand,2026-01-13 02:41:00,1.4,93,Light snow,24.8,1006.0,6.888888888888889
1216,Kristiansand,2026-01-13 02:25:00,1.1,93,Light snow,24.8,1006.0,6.888888888888889
1215,Kristiansand,2026-01-13 02:10:00,1.3,93,Light snow,24.8,1006.0,6.888888888888889
1214,Kristiansand,2026-01-13 01:52:00,1.3,93,Light snow,25.2,1006.0,7.0
1213,Kristiansand,2026-01-13 01:40:00,1.2,93,Light snow,25.2,1006.0,7.0
1212,Kristiansand,2026-01-13 01:26:00,1.1,93,Light snow,25.2,1006.0,7.0
1211,Kristiansand,2026-01-13 01:10:00,1.4,93,Light snow,25.2,1006.0,7.0
1210,Kristiansand,2026-01-13 00:52:00,1.1,93,Light snow,26.6,1006.0,7.388888888888889
1209,Kristiansand,2026-01-13 00:41:00,1.0,93,Light snow,26.6,1006.0,7.388888888888889
1208,Kristiansand,2026-01-13 00:26:00,1.2,93,Light snow,26.6,1006.0,7.388888888888889
1207,Kristiansand,2026-01-13 00:10:00,0.0,100,Light snow,26.6,1006.0,7.388888888888889
1206,Kristiansand,2026-01-12 23:26:00,1.1,93,Light snow,25.9,1006.0,7.194444444444444
1205,Kristiansand,2026-01-12 20:10:00,0.1,100,Light snow,26.6,1006.0,7.388888888888889
1204,Kristiansand,2026-01-12 19:53:00,0.3,100,Light snow,30.2,1006.0,8.38888888888889
1203,Kristiansand,2026-01-12 19:41:00,0.2,100,Light snow,30.2,1006.0,8.38888888888889
1202,Kristiansand,2026-01-12 19:10:00,0.1,100,Light snow,30.2,1007.0,8.38888888888889
